tweet_id_customer,clean_customer,clean_amazon,intent,escalate,predicted_intent,predicted_intent_clean,predicted_escalate,escalate_reason
158828,im not satisfy with your pooor service. service so late delivery im not tracking where is my shipment i was ordered 15 days ago and already paid amount. im checking on your website delivery expected 21 of November today is 23 November where is my shipment ???,Apologies for the delay. Has this been reported to our support team yet? You may connect with the support team from here and they would investigate and help. ^KK,delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,Customer expresses significant anger and frustration regarding a delayed delivery and non-receipt of a paid order.
631658,"I was charged for an amazon prime account I didn’t want, I cancelled my account awhile ago and they refuse to give me a refund","We'd like to see what options are available. Please use the ""skip sign in"" and provide info here: ^MG",prime_subscription,TRUE,payment_issue,payment_issue,TRUE,"The customer mentions a cancelled subscription and a refund dispute, which involves high financial stakes and potential confusion about billing history."
1769131,So I was waiting on a call from chat regarding a £1.00 that U stole from my account that is pending after a purchase. I just found out you did this to my husband also without notification this is theft. U take 3-5 days to refund then gain interest.😠,"What you're seeing is just an authorisation. When an order is placed, Amazon's payment system contacts your card's bank to confirm a few things. Each bank holds authorisations for a different period. You can contact your bank to get this specific information. ^VB",payment_issue,TRUE,payment_issue,payment_issue,TRUE,"The customer explicitly accuses the company of theft and expresses high anger, which requires human empathy and judgment."
2840250,I do not know who the carrier is. I shouldn't have to contact them when it's your carrier that has lied. I have checked the mailbox for a card etc.,"We're not able to view your order via Twitter but we'd like to look into this with you, Carrie! Please ring us or contact by chat here: ^AB",order_not_received,TRUE,delivery_delay,delivery_delay,TRUE,"The customer expresses strong anger and frustration regarding carrier dishonesty, which requires human empathy and resolution."
802989,"Shut your office #AmazonIndia , You are cheater.","Please share the required details, here: (2/2)^YP",customer_service_escalation,TRUE,general_other,general_other,TRUE,"The message contains profanity and an accusation of cheating, which requires human empathy and judgment to de-escalate."
2153959,Me encanta amazon ya he hecho muchos pedidos sin problemas sigan así,"¡Hola, Juan! agradecemos mucho tu comentario. Esperamos que sigas recibiendo muchos pedidos y que disfrutes mucho tus productos. 😍😃🎉 ^AA",non_english,FALSE,non_english,non_english,FALSE,The message is positive feedback in Spanish and does not contain any of the specified escalation triggers.
1665725,See the last update and the estimated dates.,"I understand you're upset about the delay, which is a very rare scenario. If you've already 1/2 ^SK",delivery_delay,FALSE,delivery_delay,delivery_delay,FALSE,"The message is a simple request for status information and does not contain expressions of anger, confusion, or high-stakes issues."
286825,lemme try reinstalling firmware first. we'll see if it works.,Okay! Please keep us updated on the outcome! ^NM,technical_issue,FALSE,technical_issue,technical_issue,FALSE,"The user is providing a troubleshooting step and awaiting results, which is a standard technical interaction suitable for AI handling."
425455,The same line you are coping and pasting since yesterday you guys don't have any tat.,Apologies for the inconvenience. Please revert to our correspondence using the link provided earlier. We've also sent (1/2) ^ST,customer_service_escalation,TRUE,general_other,general_other,FALSE,"The message contains a typo and appears to be a frustrated comment, but does not involve safety, high financial stakes, or require complex decision-making."
599005,"very poor customer service, courier blatantly lied about trying to deliver then call centre tries to fob you off #poorcustomerservice","I'm so sorry to hear about the poor experience, Sian! We'd love to help! Without providing account and personal information, could you tell us more about the issue at hand? ^VB",delivery_delay,TRUE,general_other,general_other,TRUE,"The message contains explicit anger and frustration regarding poor service, which requires human empathy and resolution."
392148,"Vale, gracias. :)",Con mucho gusto. Estamos para ayudarte en lo que necesites. ^HC,follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,"The message is a brief, positive sign-off with no request for assistance."
1068506,"J'ai déjà réglé le problème avec votre SAV hier, mon colis se serait ""perdu"" dans la livraison",Ravie que le souci soit enfin résolu. N'hésitez pas à nous contacter en cas de besoin. ^MD,order_not_received,FALSE,delivery_delay,delivery_delay,FALSE,"The customer confirms the issue was already resolved and only needs status clarification, which AI can handle without escalation."
358872,"didn't deliver Amazon 403-6348377-5405953 , but showing 'item delivered' 25th sept. Complied, no solution, Unprof. FedEx.",Sorry about the incorrect update. Please report that here: and we'll sort this out. ^MS,order_not_received,TRUE,delivery_delay,delivery_delay,TRUE,"The customer explicitly used unprofessional language and expressed frustration, indicating a need for human empathy and resolution."
2627606,Oui j’ai eu un entretien avec une personne qui a prit en charge mon suivi.,"C'est noté, notre SAV ne manquera pas de faire le nécessaire afin que vous receviez votre colis et revenir vers vous, je vous prie encore une fois de nous excuser pour la gêne occasionnée. ^KE",follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,"The message is in French and does not contain anger, confusion, high financial stakes, or safety issues."
2672264,Kindly conform in the tweet whether JioFi 4 is real or fake? I just require answer in - real / fake?,All items sold on our marketplace is genuine and authentic . Hope it helps (2/2) ^CB,product_content_request,FALSE,general_other,general_other,FALSE,"The request is a simple factual query that does not involve anger, confusion, financial stakes, or safety issues."
2286789,- To get the delivery on priority I opt for prime membership but I am not even getting the delivery post time suggested by app. Please suggest fir the below tracking ID 134116547293 622280688183,Prime members will still receive free standard delivery on purchase of Prime eligible items that do not qualify for 3/4 ^RS,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The customer is reporting a delivery delay and requesting assistance with tracking, which is a routine issue suitable for AI resolution."
2176586,"Hi, sold by Izilla...",Have you tried e-mailing the seller to let them know? You can do so by going to the product under your orders and clicking on their name in blue. ^MH,product_content_request,FALSE,general_other,general_other,FALSE,"The message is incomplete and lacks context, but does not contain anger, confusion, high financial stakes, or safety issues."
1137250,Asking me to send a fax in this electronic tech age,"We're sorry for the trouble, however the information needs to be shared with our account specialist team (1/2) ^GS",account_access,TRUE,general_other,general_other,FALSE,"The message expresses frustration but does not involve safety, high financial stakes, or require human judgment."
2154105,"Très bien, excusez moi pour le dérangement. Merci et bonne soirée ;)","Je vous en prie, très bonne fin de journée. ^ASZ",follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,The message is polite and contains no urgent or complex issues requiring human intervention.
335728,Really disappointed with the service unusable constant buffering couldnt watch the last 10 mins of the film wouldnt play,I'm sorry to hear about the trouble! We'd like to help. Which device are you using to access Amazon Video? ^HC,technical_issue,TRUE,technical_issue,technical_issue,FALSE,The customer is expressing frustration but the issue is a standard technical problem suitable for AI resolution.
1495262,Aye that’s the price I originally thought I was paying now it’s £45.99 I paid,"Hey, can you reach out to us here: so we can help ^AS",payment_issue,TRUE,payment_issue,payment_issue,FALSE,"The customer is expressing confusion about pricing but the message lacks anger, safety concerns, or high financial stakes requiring human intervention."
19144,canceld-reordered a Philips desk lamp(all in transit from Del-Che)thrice as the rate went down each time..ur cus sup was unbelievably co-op,"You're most welcome. Do keep us posted for any further assistance, we'd be glad to help. ^EM",product_content_request,FALSE,general_other,general_other,FALSE,The customer expresses mild frustration but the message is primarily informational and does not meet the criteria for escalation.
2261782,"I have shared the information several times for no use. After 6 yrs of good experience, I now found limitations of #Amazon &amp; reason to go for other e-commerce sites.","I get your disappointment. We'd like to work on your issue right away. If you've shared the details in the above link, we'll look into it and get back to you soon. ^MO",customer_service_escalation,TRUE,general_other,general_other,FALSE,"The message expresses frustration but does not involve high financial stakes, safety issues, or confusion that requires human intervention."
780356,my guh got me an Amazon Echo for my bday. pretty dope #amazonecho #Alexa,Happy (perhaps belated?) Birthday! :) ^NV,general_other,FALSE,general_other,general_other,FALSE,"The message is a positive, casual comment with no signs of anger, confusion, or safety issues."
254654,Superb service brought down my pathetic courier like ecom. Fake tracking info just to clear backlog order ID 406-9943208-5906764,"Sorry about that. Kindly connect with us here: and we'll look into it. Also, please don't provide.^PB (1/2)",delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"Customer uses strong profanity and expresses high frustration, requiring human empathy to de-escalate."
2389765,poor quality products sell by Amazon seller and we cant return bcz they only replacement. is it good? Then why anyone purchase poor products that we can't return. Plz consider only flipkart they are genuine. I uninstall the amazon app right now. &amp; Its my last purchase.,I'm sorry for the problem with your recent order. This isn't the experience we want our customers to have. Kindly report it to our support team here: we'll look into it and help you. ^AP,damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,TRUE,"The customer expresses strong anger and threatens to uninstall the app, indicating a high risk of churn and emotional distress that requires human empathy."
1300630,Dealing with Customer Service is like dealing with insane people at an asylum. Ugh....,Hey McKayla! I'm sorry for the frustrating situation. We'd like to help! Can you let us know more about what happened! ^AJ,customer_service_escalation,TRUE,general_other,general_other,FALSE,"The message expresses frustration but does not contain actionable requests, safety concerns, or high-stakes issues requiring human intervention."
1474143,just watched the driver on his phone reach over my fence drop my package and leave.Glad to see my package cared 4,Oh my! I'm so sorry to hear this! Have you had a chance to look into the package to see if the contents were OK? Keep us posted!^FR,delivery_delay,FALSE,delivery_delay,delivery_delay,TRUE,The customer expresses strong anger and frustration over the driver's behavior.
1553071,kindly process my refund.product reached to u.nw do refund as soon as possible. kindly do needful plz..😁😅🙏🙏,You will receive a confirmation email once the refund is processed. Kindly wait. Appreciate your patience. ^PS,refund_return,FALSE,refund_return,refund_return,TRUE,"Intent 'refund_return' involves account security or money, requires human review by policy."
225015,status : Preparing for Dispatch Order# 171-0833948-8110754 ... #Patheticamazon,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^KN",delivery_delay,FALSE,delivery_delay,delivery_delay,TRUE,"The message contains explicit anger and profanity, which requires human empathy to de-escalate."
1838550,where's my Gran Turismo steelbook? You sold me something and then haven't got it? Very annoying. #GranTurismo,Hi - have we advised that you will not receive an order as promised ? ^TD,order_not_received,TRUE,order_not_received,order_not_received,TRUE,Customer expresses anger and frustration over a missing high-value item.
302622,Oh gee thank you I didnt know that with my purchase I also got a package beating for free! (Sarcasm ),I'm sorry your package arrived in this condition! Can you tell us if anything was damaged? ^EZ,damaged_or_wrong_item,FALSE,general_other,general_other,FALSE,The message is clearly sarcastic and not a genuine request for support.
876249,Que sonho! poderei ler na minha piscina e na minha banheira!,"Agora pode levar suas histórias onde quiser, Dri 🤗. Nosso Boxy já está prontinho também 😌 ^LG",general_other,FALSE,general_other,general_other,FALSE,"The message is enthusiastic and contains no safety, financial, or conflict-related concerns."
726384,Have filled it up,Thanks for filling the details. We'll get back to you as soon as possible. ^HS,follow_up_acknowledgment,FALSE,general_other,general_other,FALSE,"The message is a brief statement with no clear request, complaint, or safety concern."
2682653,Give resolution in open forum,"Twitter being a social platform, we will not get access to the account details. Request you to kindly share the details through the secured link provided above and we will be sure to assist. ^PR",account_access,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
75830,The keypad on my Kindle fire has disappeared. The whole thing seems locked. Anyone out there who can advise?,"I'll be happy to help with this! To confirm, have you had a chance to try a full restart? Many issues with your Kindle can be solved by restarting your device: Please keep us posted! ^SD",technical_issue,FALSE,technical_issue,technical_issue,FALSE,"The user is asking for general advice on a technical issue, which an AI can address without requiring human intervention."
1208364,"I left specific instructions for my delivery, Item was not received and it says delivered. Order# 114-6470303-3753861",Hello- Was tracking provided? Does it advise where it has been delivered? ^NV,order_not_received,TRUE,order_not_received,order_not_received,FALSE,"The customer is reporting a delivery discrepancy, which is a standard operational issue suitable for AI resolution."
350334,"I contacted multiple times, but issue not resolved. There is no point of contacting again. Will register a complaint in consumer court.",I'm sorry for the hassle. Please drop in your details here: We will sort this for you. ^SB,customer_service_escalation,TRUE,customer,unparseable,TRUE,"Message contains strong frustration or repeated-contact language, flagged for human review."
1972800,"Super, danke.",Gerne! 😊 Viel Spaß beim Anschauen und noch einen schönen Sonntag! ^VM,follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,"The message is a brief, positive acknowledgment in German with no signs of distress or complex issues."
69696,CALLED UP UR CUSTOMER CARE CHECK STATUS. ASKED THEM TO CONFIRM OVER MAIL AND THEY HANG UP. WHAT A CUSTOMER SERVICE TEAM YOU GUYS HAVE #AmazonFraud #AmazonFails #AmazonPay #AmazonPayQuiz PS: is this why Amit Agarwal is not on twitter #whereisamazonindiamd,I'm sorry for the experience. We've received your details and are working on the concern. We'll reach out to you soon. ^AP,customer_service_escalation,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
421198,Another failed attempt st delivery and the number given by you of the agent incorrect. Problems still oresists! Shameful,Kindly revert to our email correspondence with further query on this and we'll be happy to take it over from there. ^AB,delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,The customer expresses significant anger and frustration with the service.
109782,"Probably going to cancel my prime account. Their ""couriers"" aren't reliable and some sellers don't even ship products out. (Still waiting for a sweater I ordered a month ago) Going back to brick and mortar stores.",I'm sorry to hear about this issue with your order. Who is the carrier you've had issues with? Was the sweater shipped and sold by Amazon or Third-Party Seller? ^DO,delivery_delay,TRUE,prime_subscription,prime_subscription,TRUE,"Customer expresses strong anger and frustration regarding service reliability and financial loss, which requires empathetic human intervention."
284302,Le premier sera livré chez moi avant 22h. Le second sera livré « avant 20h » sur mon lieu de travail. Je pars en week-end à 17h...,"J'en suis navrée, je vous prie de le signaler dans ce cas-là à notre SAV afin d'y remédier via: ^KE",delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The customer is providing delivery timing details and constraints, which is a straightforward informational update suitable for AI processing."
2687659,"Yep, registered the order as a cash on delivery order. Can we use other modes or even Amazon pay?","I get your concern, Pranjal. Please reach us from here: we'll check this and assist you. ^SV",payment_issue,FALSE,payment_issue,payment_issue,FALSE,"The message is a routine payment inquiry without signs of anger, confusion, or high financial stakes."
1850724,"171-1160403-7103521.paid for smthing,read reviews for smthing.Product sent was Some other thing...What the hell?",This sounds as much confusing to me too. We'd like to have a look. Kindly report it here: 1/2 ^AB,damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,TRUE,Customer expresses strong anger and confusion about receiving the wrong item.
1219352,"I placed an order &amp; my email conf said my order would be delivered tomorrow, now i get a text saying Tues. Need tomorrow. Help",I'm sorry for the change! We can be reached 24/7 via phone here: to look into this. ^EP,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The customer is expressing a scheduling conflict regarding delivery timing, which can be resolved by the AI updating the delivery date."
2830696,Team - This must be hand to hand delivery after followup you are still saying that I should wait until ESD please priorities the same and delivered tomorrow,Replacement products can only be shipped once the original orders are received by our warehouse. We will not be able to provide you with hand to hand replacement. ^VH,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The message contains delivery instructions and frustration, but lacks explicit anger, safety risks, or high financial stakes requiring human intervention."
1737126,Always helping the seller and not the customer who are cheated by this type of fraud seller.,"I understand you're upset. I'd like to check this, contact us here: &amp; I'll get back to you. ^SY",customer_service_escalation,TRUE,general_other,general_other,TRUE,"Message contains strong anger and accusations of fraud, requiring human empathy and intervention."
420450,Which link you are referring here? Why can't someone from your end just pick up the phone and speak with me?,We'll not be able to view your details via twitter. Fill in your details here: for assistance.^MM,customer_service_escalation,TRUE,account_access,account_access,TRUE,"Intent 'account_access' involves account security or money, requires human review by policy."
2986494,My subscription changed from Amazon Pay Balance to Cash on Delivery. Talked to ur customer care several times but no support. Hv u started new business of earning interest on Customer's money lying in Pay Balance,"We're extremely sorry for the hassle. Please fill this form: and we'll have a closer look at your concern. Once you do the needful, our team will get back to you with an update soon.^AR",payment_issue,TRUE,payment_issue,payment_issue,TRUE,"The customer reports a subscription change with no resolution after multiple attempts and raises a concern about financial interest on held funds, indicating high financial stakes and unresolved frustration."
679885,But as I've experienced that u escalate customer's request for faster delivery and make this possible. So i also want you to escalate my request to concerned officials. Please,"I get your concern with the delivery but I am afraid it doesn't work that way as the delivery estimates are calculated on multiple criteria's, please wait till the end of the estimated delivery date. Thank you for your understanding.^AR",delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The user is requesting escalation to officials but does not express anger, confusion, or safety concerns, making it suitable for AI processing."
478638,"Thank you because of your communication gap between your own executives and miscommunication between you and your courier service, I had to tell a friend ""sorry your product wont be delivered as per Amazon's promise"" Sorry I ordered via #Amazon #AmazonIndia","We'd like to help you with this, could you please confirm if you've sent us your details using the link provided here: ^AM",delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The message expresses frustration but does not contain explicit threats, safety concerns, or requests for complex financial resolution that require human intervention."
349918,So you don’t get any additional free books on audible if you’re a Prime member? Sure I read it somewhere...,"No they are separate, the link sent above has a list of Prime benefits for the UK. ^JJ",prime_subscription,FALSE,prime_subscription,prime_subscription,FALSE,"The message is a casual inquiry with no signs of anger, confusion, or high financial stakes."
1470763,When you depend on your order to arrive on time....and it doesn't. 😩😐,"Terribly sorry about that Natalie! When was the promised delivery date, and who was supposed to make the delivery? ^JD",delivery_delay,FALSE,delivery_delay,delivery_delay,FALSE,"The message expresses mild frustration but lacks anger, confusion, or high financial stakes."
985062,I wrote yesterday about being able to drop in on other Echoes from my mobile without people accepting the call or being told,"HI, please contact us here for support: ^AT",technical_issue,TRUE,technical_issue,technical_issue,FALSE,The message describes a technical issue with a specific feature that can be addressed through standard troubleshooting steps.
284027,"dele caiu muito, não tenho informações da transportadora e nem um sinal de vida dele",(2/2) enviar uma solicitação da Garantia de A a Z. Mais detalhes aqui: ^LG,order_not_received,FALSE,delivery_delay,delivery_delay,FALSE,"The message expresses frustration but lacks high financial stakes, safety issues, or complex confusion requiring human intervention."
381720,there is no option on that to return . so we got refund but why 416 instead of 490 ????,I’d like to help you; please fill this form: and I’ll contact you soon. ^SY,refund_return,TRUE,refund_return,refund_return,TRUE,"Intent 'refund_return' involves account security or money, requires human review by policy."
387150,Pls tell me why nothing has changed... has your algo gone for a toss??,The issue has been escalated internally. We're working on it. ^CB,customer_service_escalation,TRUE,general_other,general_other,TRUE,"The message contains strong anger and frustration, which requires human empathy to de-escalate."
1521808,Why use Amazon Logistics to ship your Prime packages if they're never on time? Doesn't that defeat the purpose of prime?,"I'm sorry for the poor experience. I want to escalate this for you, please send us more info here: ^DW",delivery_delay,TRUE,prime_subscription,prime_subscription,FALSE,"The message expresses frustration but does not involve safety, high financial stakes, or confusion requiring human intervention."
18697,U kindly refund the amount back .. I have sent back the product and I demand a refund for the same .never had such dissaponments wit amazon,We've emailed a correspondence to you. Kindly check it here: &amp; reply to it for further assistance.^SF,refund_return,TRUE,refund_return,refund_return,TRUE,"Intent 'refund_return' involves account security or money, requires human review by policy."
153683,"Plus ou moins, la présentation est un peu ""passée"" du coup, mais je vais faire avec .. #Prime pourtant :(",L'avez-vous signalé à notre SAV je vous prie ? ^MA,prime_subscription,FALSE,general_other,general_other,FALSE,The message expresses mild dissatisfaction but is not urgent or hostile.
1733068,"No hay fecha de entrega prevista, en su web sólo me dejan elegir como muy pronto mañana y como punto de entrega.. SUS instalaciones... 😡😤",¿Cuál es la fecha estimada que se te brindó en el correo de confirmación del pedido? ¿Has contactado con la empresa (1/2),delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,Customer expresses strong anger and frustration regarding delivery uncertainty.
781922,Was told will get a call back in 30 mins max. Liars and cheaters,I'm sorry for the delay. We are experiencing high volumes now. I'll pass on your feedback (1/2)^AU,customer_service_escalation,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
1616031,I can't understand you that link only open my amzone account but not solve my problem. 7869057270 that is my contact no call me,All the email sent from our end can be viewed in that link shared above. Kindly login to your account and check it.(2/2)^HR,account_access,TRUE,account_access,account_access,TRUE,"Intent 'account_access' involves account security or money, requires human review by policy."
516575,I don't need that lame excuse again so if possible give out the delivery boy contact no. Or else i need to wait like a fool here cancel all the plans and shut,Twitter being a Social Media Platform we would not be able to check your order/account details. We have received your details and we will get in touch with you soon. ^AH,delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"Message contains strong frustration or repeated-contact language, flagged for human review."
576489,Order id-405-8180353-2083563 ordered on 1st dec and arriving on 13th dec being a prime member.... what is use of prime membership???,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^EM",delivery_delay,TRUE,prime_subscription,prime_subscription,FALSE,"The customer is asking a straightforward question about Prime membership benefits, which an AI can answer without requiring human intervention."
1597237,"Des livres qui coûtent 100 euros, je comprends pas","Bonsoir, Pourriez-vous nous indiquer le lien qui mène vers la page de l'article? ^MD",non_english,FALSE,non_english,non_english,FALSE,"The message is brief and non-English, but does not express anger, confusion, or high financial stakes that require human intervention."
1693724,Why you want me to fill the same form 5th time...Inhave already submitted this multiple time for same issue?????,Since the issue hasn't been resolved yet. Kindly share your details through the link provided above and we'll get back to you. ^SH,customer_service_escalation,TRUE,follow_up_acknowledgment,follow_up_acknowledgment,TRUE,"The customer expresses frustration and confusion about repeated form submissions, indicating a need for human empathy and investigation."
222662,"I woud definitely buy iPhone 6s or 7 if you guys give a better offer than ,as flipkart's is Out of Stock :(",The current price on our website is the best we can offer. Kindly refer the link here: to know more. ^EM,product_content_request,FALSE,general_other,general_other,FALSE,"The message is a general inquiry about pricing and does not express anger, confusion, or safety concerns."
1261192,which link u want...Polaroid site redirected me to amazon India..from there I purchased it...,Could you please share us the link of the product which you have purchased so that we can look into the issue. ^MN,product_content_request,FALSE,general_other,general_other,FALSE,"The message is a simple inquiry about a link redirection and purchase, lacking anger, confusion, or high financial stakes."
2468553,Am Samstag traf unsere kaputte #XBoxOneX bei Amazon ein zwecks austausch. Wann können wir mit dem Ersatzgerät rechnen?,Hi Chris. Konnte dir unser Kundensesrvice helfen? Viele Grüße ^AS,damaged_or_wrong_item,FALSE,damaged_or_wrong_item,damaged_or_wrong_item,FALSE,"The customer is asking for a timeline for a replacement, which is a routine inquiry suitable for AI handling."
1733159,See above,"Hi, apologies for the wait. Tracking will update with new info as soon as possible. ^TS",delivery_delay,FALSE,general_other,general_other,FALSE,"The message is too vague to determine intent, but does not contain the specified escalation triggers."
919368,No me solucionas mucho la verdad. Sigo teniendo que esperar hasta el miércoles? Siendo el producto de Amazon?,"Por este medio no contamos con acceso a tu cuenta, recomiendo verificar la información disponible en este (1/2)",delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"The customer expresses frustration and confusion about the delivery timeline, questioning if they must wait until Wednesday and referencing Amazon, which indicates a need for empathetic human handling."
2216615,I just tried to buy a digital code for Cuphead and got a duplicate key. Please help.,Are there two orders here?: Are you able to send a link of the item you tried to buy and we can look into this. ^PK,product_content_request,TRUE,technical_issue,technical_issue,FALSE,The issue involves a technical problem with a duplicate key that can be resolved through standard troubleshooting steps.
78778,"ihr habt mein Geld, also sorgt dafür - ganz einfach!","Wie bereits ^AW erwähnte, können wir dies nicht beeinflussen. Daher bitten wir dich hier um Geduld. ^SK",payment_issue,FALSE,payment_issue,payment_issue,FALSE,"The message is a direct, informal demand in German that can be addressed by standard payment issue resolution workflows without requiring human intervention."
505748,"None of those solutions worked, unfortunately. And now none of the Prime movies have video. I can get audio/video with other apps, though (Netflix, Hulu).",Let's troubleshoot this in real time. Please call or chat with us here: ^BA,technical_issue,TRUE,technical_issue,technical_issue,FALSE,"The user is reporting a technical issue with Prime video playback but remains calm and provides useful troubleshooting context (audio works, other apps function)."
1943700,hat wieder mit 👎 versendet. Kannste wieder auf deine Pakete 📦 die ganze Woche warten. 🤦🏼‍♀️,"Hi, wenn es nicht zum genannten Lieferdatum kommt, sag uns gerne Bescheid! Gruß ^NW",delivery_delay,FALSE,delivery_delay,delivery_delay,TRUE,"The message contains clear anger and frustration emojis, indicating the customer is upset and unlikely to respond well to automated handling."
302597,"So nao adiciona, eu coloco os dados e quando prossigo volta pra conta original, caixa economica só pra add pelo desktop?","Por gentileza, acesse o seguinte link: ^JJ",payment_issue,FALSE,account_access,account_access,TRUE,"Intent 'account_access' involves account security or money, requires human review by policy."
1000989,was supposed to get a package yesterday. Was told could not deliver. I was home all night and it was never attempted.,Sorry to hear about this. Please contact us directly here: and we'll look into it. ^PK,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The customer expresses frustration but does not exhibit extreme anger, confusion, or safety concerns, and the issue involves a standard delivery delay that AI can address."
728582,Ordered Elica chimney. Delayed sms came. Delivery man insists availability in 5 mins otherwise Tells to order another.,here: we'll get back to you soon. 2/2^AP,delivery_delay,TRUE,delivery_delay,delivery_delay,FALSE,"The customer is expressing frustration about a delivery delay but the request is straightforward and does not involve high financial stakes, safety issues, or complex confusion that requires human intervention."
494940,shocking service received. Been sent the wrong item &amp; what’s the point of paying for Prime &amp; taking 4 days for delivery.,"Oh no! This isn't the experience we want for you, Anjum. We'd love to help as much as possible! In regards to getting the wrong item, have you had a chance to reach out to our customer service in order to get that taken care of? Please let us know! ^JD",damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,TRUE,"Customer expresses anger and frustration regarding a wrong item and delivery issues, which requires empathetic human handling."
434488,whats wrong with your customer support. I m tired of following up. :( Disappointed with the service,"I understand your concern. However, as informed, please write back to the email you received from our team. ^AR",customer_service_escalation,TRUE,customer_service_escalation,customer_service_escalation,TRUE,"Intent 'customer_service_escalation' involves account security or money, requires human review by policy."
1428595,Zero class service from you i am getting from few days. I purchased MI power bank from U and it stops working after some days,"We've responded to your DM, please check. ^KA",damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,FALSE,The customer expresses frustration but the request is a standard product replacement issue suitable for AI resolution.
1255713,I got a lightning deal from for 1000 rs more than last week's original price. 🤔,"efforts to offer you the lowest price, may result in fluctuations in our prices over time. (2/2)^HR",payment_issue,FALSE,general_other,general_other,FALSE,"The customer is expressing confusion about pricing, which AI can address without human intervention."
2320810,"What happened??? Amazon tells return not delivered.. Bluedart says its already delivered, but status not showing. Who can I trust??? I think its a trap to customer from both Amazon and Bluedart... Isn't it???",I'm sorry about the conflicting information. Kindly share your details here: and we'll get this checked for you. ^GD,refund_return,TRUE,refund_return,refund_return,TRUE,"Intent 'refund_return' involves account security or money, requires human review by policy."
2752093,"why am I paying for Amazon prime next day delivery when it's taking 2, 3 sometimes 4 days to receive a delivery? All items are prime eligible and stated as one day delivery","I'm sorry to hear you aren't receiving your orders by the date expected! Shipping speed refers to the time taken to arrive, in business days, once shipped. Details here: ^BV",delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"Customer expresses significant frustration and questions billing value, indicating a need for human empathy and resolution."
2907794,"I’m not around a computer right now and the app always works on my phone, until now. I will have to try to make my purchase on the computer later.",Ok! Let us know when you are able to try it on a computer. ^DA,technical_issue,FALSE,technical_issue,technical_issue,FALSE,"The user is reporting a minor technical inconvenience with no signs of anger, confusion, or high stakes."
2631396,Pour le moment non (mais les 3 dernières par colis privé oui). Je reviens vous voir début de semaine quand ce sera le cas 😁 merci pour le soutien !,"Je vous en prie, passez un bon week-end. ^BR",follow_up_acknowledgment,FALSE,non_english,non_english,FALSE,"The message is polite, contains no anger or confusion, and is a simple status update that an AI can acknowledge."
2807313,Driver was on my street according to your map view! Ridiculous,"We can't view your account details on Twitter, but would still like to escalate this for you. Please submit the requested information here: ^JS",delivery_delay,TRUE,delivery_delay,delivery_delay,TRUE,"Message contains strong frustration or repeated-contact language, flagged for human review."
2815485,"Hello, I received a package that said I had all 3 of my items together in the same package. This was not the case, I am missing one of my items, I had gotten a box with Styrofoam instead of an elgato game capture. How do I go about this?",I'm sorry for the trouble with this order! You can learn more about returning the wrong item here: ^DG,damaged_or_wrong_item,TRUE,damaged_or_wrong_item,damaged_or_wrong_item,FALSE,"The customer is reporting a missing item and incorrect packaging, which can be resolved through standard replacement or refund processes without requiring human intervention."
1044983,déjà fait idem et via application idem aussi...,Merci de nous l'avoir signalé. Nos techniciens travaillent dessus pour une résolution rapide. ^ARC,technical_issue,TRUE,non_english,non_english,FALSE,"Message is repetitive and non-critical, suitable for AI processing."
